ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-30,64.4976853840137,147.06899032728802,158.45105673407477,64.18756893112939,64.87319020454974,82.87547004048045,82.87547004048045,82.87547004048045,88.44508545393145,88.44508545393145,88.44508545393145,82.87547004048045,82.87547004048045,82.87547004048045,3.021748149136281,3.021748149136281,3.021748149136281,2.5478672643147227,2.5478672643147227,2.5478672643147227,0.0,0.0,0.0,152.94277083794515
2025-05-31,64.54710920292376,136.50691388463105,148.3762385737773,64.23014508643763,64.93198735763154,82.87547004048045,82.87547004048045,82.87547004048045,78.07572370969007,78.07572370969007,78.07572370969007,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369783567,-7.631221369783567,-7.631221369783567,2.8314750389931715,2.8314750389931715,2.8314750389931715,0.0,0.0,0.0,142.62283291261383
2025-06-01,64.59653302183385,137.57803346845,148.55759469728065,64.27561242854618,64.99063701935852,82.87547004048045,82.87547004048045,82.87547004048045,78.3460327604363,78.3460327604363,78.3460327604363,82.87547004048045,82.87547004048045,82.87547004048045,-7.631226861792294,-7.631226861792294,-7.631226861792294,3.1017895817481502,3.1017895817481502,3.1017895817481502,0.0,0.0,0.0,142.94256578227015
2025-06-02,64.64595684074392,148.58653917086545,159.14726972790658,64.3182065597453,65.0447033993321,82.87547004048045,82.87547004048045,82.87547004048045,89.25664510905148,89.25664510905148,89.25664510905148,82.87547004048045,82.87547004048045,82.87547004048045,3.025877031230778,3.025877031230778,3.025877031230778,3.3552980373402566,3.3552980373402566,3.3552980373402566,0.0,0.0,0.0,153.90260194979538
2025-06-03,64.69538065965398,148.29527685468153,160.46372997539092,64.36316096095636,65.10958372460361,82.87547004048045,82.87547004048045,82.87547004048045,89.47943464308302,89.47943464308302,89.47943464308302,82.87547004048045,82.87547004048045,82.87547004048045,3.01519775697116,3.01519775697116,3.01519775697116,3.588766845631408,3.588766845631408,3.588766845631408,0.0,0.0,0.0,154.174815302737
2025-06-04,64.74480447856405,148.89080705339506,160.1098794283333,64.40856718776176,65.16334773407344,82.87547004048045,82.87547004048045,82.87547004048045,89.72350960870591,89.72350960870591,89.72350960870591,82.87547004048045,82.87547004048045,82.87547004048045,3.048717571312286,3.048717571312286,3.048717571312286,3.7993219969131715,3.7993219969131715,3.7993219969131715,0.0,0.0,0.0,154.46831408726996
2025-06-05,64.79422829747413,148.69988412781694,160.20550746812575,64.4507321889989,65.21860951644528,82.87547004048045,82.87547004048045,82.87547004048045,90.01089872765819,90.01089872765819,90.01089872765819,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229628897,3.1509077229628897,3.1509077229628897,3.984520964214858,3.984520964214858,3.984520964214858,0.0,0.0,0.0,154.80512702513232
2025-06-06,64.8436521163842,149.54381027118416,160.46652406810483,64.49583294894701,65.27798126287907,82.87547004048045,82.87547004048045,82.87547004048045,90.0396324000317,90.0396324000317,90.0396324000317,82.87547004048045,82.87547004048045,82.87547004048045,3.0217481491364158,3.0217481491364158,3.0217481491364158,4.1424142104148345,4.1424142104148345,4.1424142104148345,0.0,0.0,0.0,154.88328451641593
2025-06-07,64.89307593529426,138.24785872248967,149.68420038409923,64.53578438899294,65.33273197670684,82.87547004048045,82.87547004048045,82.87547004048045,79.51584310820385,79.51584310820385,79.51584310820385,82.87547004048045,82.87547004048045,82.87547004048045,-7.6312213697963704,-7.6312213697963704,-7.6312213697963704,4.271594437519774,4.271594437519774,4.271594437519774,0.0,0.0,0.0,144.40891904349812
2025-06-08,64.94249975420436,138.95998476568812,150.63930572425414,64.57292142585463,65.38733488711827,82.87547004048045,82.87547004048045,82.87547004048045,79.6154752486424,79.6154752486424,79.6154752486424,82.87547004048045,82.87547004048045,82.87547004048045,-7.631226861788923,-7.631226861788923,-7.631226861788923,4.371232069950878,4.371232069950878,4.371232069950878,0.0,0.0,0.0,144.55797500284677
