ds,y,Volume,Volume_Avg,SMA
2018-01-02,29.19118881225586,30451500,33305127.0,28.99128994464874
2018-01-03,29.445823669433594,26710800,33305127.0,28.99128994464874
2018-01-04,29.472475051879883,20491200,33305127.0,28.99128994464874
2018-01-05,29.64716339111328,21852000,33305127.0,28.99128994464874
2018-01-08,30.085363388061523,26531700,33305127.0,28.99128994464874
2018-01-09,29.724143981933594,21938100,33305127.0,28.99128994464874
2018-01-10,29.510957717895508,23791200,33305127.0,28.99128994464874
2018-01-11,29.61458969116211,19613100,33305127.0,28.99128994464874
2018-01-12,29.86625862121582,20853600,33305127.0,28.99128994464874
2018-01-16,29.81296157836914,21512100,33305127.0,28.99128994464874
2018-01-17,30.408103942871094,26045700,33305127.0,28.99128994464874
2018-01-18,30.8818416595459,36923700,33305127.0,28.99128994464874
2018-01-19,30.967702865600586,25135800,33305127.0,28.99128994464874
2018-01-22,31.22233772277832,21924900,33305127.0,28.99128994464874
2018-01-23,31.355579376220703,24863400,33305127.0,28.99128994464874
2018-01-24,31.323015213012695,20469300,33305127.0,28.99128994464874
2018-01-25,31.562841415405273,17571300,33305127.0,28.99128994464874
2018-01-26,32.09284210205078,20358900,33305127.0,28.99128994464874
2018-01-29,32.43629455566406,25065600,33305127.0,28.99128994464874
2018-01-30,31.897415161132812,27541500,33305127.0,28.99128994464874
2018-01-31,31.562841415405273,29438400,33305127.0,28.99128994464874
2018-02-01,31.243070602416992,19160400,33305127.0,28.99128994464874
2018-02-02,30.93514060974121,27759300,33305127.0,28.99128994464874
2018-02-05,29.63532066345215,37684800,33305127.0,28.99128994464874
2018-02-06,29.875146865844727,49241400,33305127.0,28.99128994464874
2018-02-07,30.452516555786133,33495600,33305127.0,28.99128994464874
2018-02-08,29.61458969116211,41925300,33305127.0,28.99128994464874
2018-02-09,29.42212677001953,42553800,33305127.0,28.99128994464874
2018-02-12,29.47542953491211,27405300,33305127.0,28.99128994464874
2018-02-13,29.89883804321289,19868400,33305127.0,28.99128994464874
2018-02-14,30.112018585205078,21922800,33305127.0,28.99128994464874
2018-02-15,30.565025329589844,22484700,33305127.0,28.99128994464874
2018-02-16,31.023962020874023,48192900,33305127.0,28.99128994464874
2018-02-20,27.864715576171875,156265500,33305127.0,28.99128994464874
2018-02-21,27.097850799560547,148511100,33305127.0,28.99128994464874
2018-02-22,27.46796226501465,61095000,33305127.0,28.99128994464874
2018-02-23,27.503494262695312,38374500,33305127.0,28.99128994464874
2018-02-26,27.57159423828125,44097900,33305127.0,28.99128994464874
2018-02-27,27.097850799560547,40128300,33305127.0,28.99128994464874
2018-02-28,26.650766372680664,42431100,33305127.0,28.99128994464874
2018-03-01,26.375402450561523,56728800,33305127.0,28.99128994464874
2018-03-02,26.283618927001953,57130200,33305127.0,28.99128994464874
2018-03-05,26.641878128051758,40149600,33305127.0,28.99128994464874
2018-03-06,26.369478225708008,33164100,33305127.0,28.99128994464874
2018-03-07,25.97864532470703,34359000,33305127.0,28.99128994464874
2018-03-08,26.187137603759766,28766100,33305127.0,28.99128994464874
2018-03-09,26.425426483154297,29263200,33305127.0,28.99128994464874
2018-03-12,26.231822967529297,25422000,33305127.0,28.99128994464874
2018-03-13,26.30032730102539,21519000,33305127.0,28.99128994464874
2018-03-14,26.1126766204834,33121800,33305127.0,28.99128994464874
2018-03-15,26.065025329589844,49845600,33305127.0,28.99128994464874
2018-03-16,26.559459686279297,85188000,33305127.0,28.99128994464874
2018-03-19,26.047151565551758,36160200,33305127.0,28.99128994464874
2018-03-20,26.19607925415039,24774000,33305127.0,28.99128994464874
2018-03-21,26.264583587646484,35508000,33305127.0,28.99128994464874
2018-03-22,25.95482063293457,36744600,33305127.0,28.99128994464874
2018-03-23,25.442508697509766,30375300,33305127.0,28.99128994464874
2018-03-26,26.06204605102539,27599400,33305127.0,28.99128994464874
2018-03-27,25.630157470703125,19637400,33305127.0,28.99128994464874
2018-03-28,26.142465591430664,34728900,33305127.0,28.99128994464874
2018-03-29,26.49989128112793,27823800,33305127.0,28.99128994464874
2018-04-02,25.48123550415039,57386700,33305127.0,28.99128994464874
2018-04-03,25.853553771972656,29086500,33305127.0,28.99128994464874
2018-04-04,25.978647232055664,19609800,33305127.0,28.99128994464874
2018-04-05,26.154380798339844,19142700,33305127.0,28.99128994464874
2018-04-06,25.820785522460938,19050000,33305127.0,28.99128994464874
2018-04-09,25.698667526245117,25104300,33305127.0,28.99128994464874
2018-04-10,25.74930191040039,27382200,33305127.0,28.99128994464874
2018-04-11,25.588464736938477,18837000,33305127.0,28.99128994464874
2018-04-12,25.445493698120117,20568900,33305127.0,28.99128994464874
2018-04-13,25.6212215423584,22677600,33305127.0,28.99128994464874
2018-04-16,25.865463256835938,21062100,33305127.0,28.99128994464874
2018-04-17,26.181182861328125,20405700,33305127.0,28.99128994464874
2018-04-18,26.082895278930664,17562000,33305127.0,28.99128994464874
2018-04-19,26.178213119506836,19764900,33305127.0,28.99128994464874
2018-04-20,25.907163619995117,24974700,33305127.0,28.99128994464874
2018-04-23,25.645050048828125,22081500,33305127.0,28.99128994464874
2018-04-24,25.77313232421875,25409100,33305127.0,28.99128994464874
2018-04-25,25.96375274658203,20281200,33305127.0,28.99128994464874
2018-04-26,26.193098068237305,17347500,33305127.0,28.99128994464874
2018-04-27,25.999494552612305,16953300,33305127.0,28.99128994464874
2018-04-30,26.347984313964844,26057700,33305127.0,28.99128994464874
2018-05-01,26.035236358642578,20873100,33305127.0,28.99128994464874
2018-05-02,25.716537475585938,18249000,33305127.0,28.99128994464874
2018-05-03,25.68377685546875,20628300,33305127.0,28.99128994464874
2018-05-04,26.07097816467285,20914500,33305127.0,28.99128994464874
2018-05-07,25.45740509033203,32350800,33305127.0,28.99128994464874
2018-05-08,25.53782081604004,19654200,33305127.0,28.99128994464874
2018-05-09,24.739582061767578,96795600,33305127.0,28.99128994464874
2018-05-10,24.7845401763916,47572800,33305127.0,28.99128994464874
2018-05-11,24.991355895996094,29804400,33305127.0,28.99128994464874
2018-05-14,25.294076919555664,28497600,33305127.0,28.99128994464874
2018-05-15,25.33304214477539,27968700,33305127.0,28.99128994464874
2018-05-16,25.815608978271484,41200800,33305127.0,28.99128994464874
2018-05-17,25.32404899597168,89162100,33305127.0,28.99128994464874
2018-05-18,25.06928062438965,36129300,33305127.0,28.99128994464874
2018-05-21,25.330049514770508,32147100,33305127.0,28.99128994464874
2018-05-22,24.988359451293945,24201900,33305127.0,28.99128994464874
2018-05-23,24.880455017089844,28197600,33305127.0,28.99128994464874
2018-05-24,24.832496643066406,25728600,33305127.0,28.99128994464874
2018-05-25,24.715608596801758,17740500,33178017.0,28.99128994464874
